Report Year,Country,Region,Subregion,Assessment Area,Unit,Description,Actual,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
2019,US,NPCC,-,NPCC-New England,MW,Peak Hour Demand - Summer,26024,25323,25025,24793,24620,24479,24383,24329,24315,24341,24408,24476
2019,US,NPCC,-,NPCC-New England,MW,Peak Hour Demand - Winter,20740,20476,20215,19997,19808,19654,19528,19436,19380,19360,19368,19376
2019,US,NPCC,-,NPCC-New York,MW,Peak Hour Demand - Summer,31860.9,32382,32202,32063,31971,31700,31522,31387,31246,31121,31068,31115
2019,US,NPCC,-,NPCC-New York,MW,Peak Hour Demand - Winter,24727.6,24123,23745,23457,23415,23381,23340,23297,23281,23307,23436,23550
2019,CA,NPCC,-,NPCC-Ontario,MW,Peak Hour Demand - Summer,23046,22060.99997,22093.99997,22371.53136,22649.06275,22818.88603,23127.7842,23307.40457,23195.42421,23289.4405,23722.53337,24186.03142
2019,CA,NPCC,-,NPCC-Ontario,MW,Peak Hour Demand - Winter,21525,21105.99997,21185.10384,21264.20771,21280.76425,21314.19123,21643.89766,21654.82162,21812.85739,22042.72293,22157.13144,22432.40443
2019,CA,NPCC,-,NPCC-Quebec,MW,Peak Hour Demand - Summer,21493,20897.02263,21757.65016,22320.0671,22589.55648,22644.44793,22685.92366,22679.85046,22445.81252,22376.93553,22403.85207,22412.51329
2019,CA,NPCC,-,NPCC-Quebec,MW,Peak Hour Demand - Winter,38364,38665.45767,39657.0285,40359.38151,40704.10961,40888.76939,41129.52421,41283.62674,41208.51022,41432.05777,41667.28376,41866.94723
2019,US,RF,-,PJM,MW,Peak Hour Demand - Summer,150670,151358,150870,151547,152253,152854,153435,153988,154494,155107,155891,156689
2019,US,RF,-,PJM,MW,Peak Hour Demand - Winter,138069,131148,131660,132669,133258,133882,134091,134597,135136,135826,136178,136878
2019,US,SERC,-,SERC-C,MW,Peak Hour Demand - Summer,39801,40781,40761,41104,41380,41533,41609,41690,41636,41761,41903,42072
2019,US,SERC,-,SERC-C,MW,Peak Hour Demand - Winter,39158,40907,41076,41327,41593,41724,41868,41861,42008,42221,42410,42576
2019,US,SERC,-,SERC-E,MW,Peak Hour Demand - Summer,42372,43704,43852,43991,44205,44460,44733,45063,45478,45838,46318,46771
2019,US,SERC,-,SERC-E,MW,Peak Hour Demand - Winter,41485,45334,45119,45327,45461,45811,46056,46402,46791,47210,47674,48052
2019,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Summer,44033,47311,47655,48040,48169,48246,48514,48750,48302,47401,47536,48011
2019,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Winter,41135,45863,46320,46488,46583,46802,47085,46642,46371,46471,46964,47462
2019,CA,WECC,-,WECC-AB,MW,Peak Hour Demand - Summer,11169,11111.44,11212.95292,11260,11178,11043,11291,11399,11500,11848,11573,11776
2019,CA,WECC,-,WECC-AB,MW,Peak Hour Demand - Winter,11184.04607,11938.67,12018.05408,11707,12144,12260,12321,12113,12231,12345,12814,12945
2019,CA,WECC,-,WECC-BC,MW,Peak Hour Demand - Summer,8758,8411.269062,8553.8,8534,8676,9055,9178,9297,9417,9347,9720,9876
2019,CA,WECC,-,WECC-BC,MW,Peak Hour Demand - Winter,10104,11468.10668,11648.66,11828,12027,12251,12430,12594,12758,12965,13161,13374
2019,US/MX,WECC,-,WECC-CAMX,MW,Peak Hour Demand - Summer,59643.13149,55108.71662,54213.74582,54629,54780,55173,55740,56105,56394,56281,56302,56777
2019,US/MX,WECC,-,WECC-CAMX,MW,Peak Hour Demand - Winter,36736.20034,39614.80397,39539.11212,40170,40595,40876,41329,41519,41709,41870,42016,42234
2019,US,WECC,-,WECC-NWPP-US,MW,Peak Hour Demand - Summer,52152.16974,47642.81598,51855.39359,51806,52489,52762,52967,53263,53481,53830,54091,54690
2019,US,WECC,-,WECC-NWPP-US,MW,Peak Hour Demand - Winter,44754.6795,47642.81598,48195.71312,47983,48408,48663,48798,48964,49066,49368,49611,49796
2019,US,WECC,-,WECC-RMRG,MW,Peak Hour Demand - Summer,12574.4497,12182.37623,12982.16993,13133,13317,13494,13675,13847,14044,14235,14413,14597
2019,US,WECC,-,WECC-RMRG,MW,Peak Hour Demand - Winter,10173.67409,10422.53456,10686.03901,10822,10976,11118,11251,11404,11556,11712,11852,12006
2019,US,WECC,-,WECC-SRSG,MW,Peak Hour Demand - Summer,23991.05164,24286.39792,24571.11918,25221,25647,26136,26515,26885,27633,27902,28444,28785
2019,US,WECC,-,WECC-SRSG,MW,Peak Hour Demand - Winter,13898.39667,15852.08141,16023.13693,16339,16775,17057,17322,17660,17944,18260,18552,19214.2789
2019,US,SERC,-,SERC-FP,MW,Peak Hour Demand - Summer,45401,47670,48139,48675,49161,49663,50315,50924,51600,52333,53033,53033
2019,US,SERC,-,SERC-FP,MW,Peak Hour Demand - Winter,43592,43962,43770,45194,45049,45860,46056,46711,47183,47603,48194,48194
2020,US,MRO,-,SPP,MW,Peak Hour Demand - Summer,49806.50466,51951.25461,52248.98339,53524.14862,54242.10349,54689.00233,55082.31966,55480.17643,55738.1471,56046.2548,56374.58349,56584.17952
2020,US,MRO,-,SPP,MW,Peak Hour Demand - Winter,40056,42062.36426,42326.23824,43376.95291,44016.05899,44449.35206,44922.5348,45288.88823,45632.16913,45864.48174,46158.46812,46384.13841
2020,US,TRE-ERCOT,-,TRE-ERCOT,MW,Peak Hour Demand - Summer,74819.7146,75199.65002,78298.66661,80107.59129,81593.26034,82982.09875,84193.34197,85383.93375,86546.20761,87668.37325,88751.31669,89814.06617
2020,US,TRE-ERCOT,-,TRE-ERCOT,MW,Peak Hour Demand - Winter,56127.61022,59566.93678,61053.28625,63005.71629,64556.93681,65932.92939,67207.04637,68456.98703,69669.05289,70839.96447,71980.76963,73102.64503
2020,CA,MRO,-,MRO-Manitoba Hydro,MW,Peak Hour Demand - Summer,3311.454,3271.875337,3246.809004,3289.62607,3291.171043,3285.221649,3351.853189,3348.189784,3336.306984,3324.547535,3328.499881,3325.489603
2020,CA,MRO,-,MRO-Manitoba Hydro,MW,Peak Hour Demand - Winter,4703.016,4582.064281,4667.288013,4606.611824,4624.6703,4626.973531,4780.059395,4783.177518,4775.6544,4772.013813,4778.510124,4778.031373
2020,CA,NPCC,-,NPCC-Maritimes,MW,Peak Hour Demand - Summer,3267.874,3344.065899,3373.109925,3479.836475,3535.965657,3548.697486,3561.331973,3574.669133,3585.008979,3594.851523,3607.996781,3620.444765
2020,CA,NPCC,-,NPCC-Maritimes,MW,Peak Hour Demand - Winter,5339.872,5713.644652,5687.941875,5727.442085,5755.945295,5760.751522,5772.660779,5781.473083,5789.588448,5798.806891,5804.928425,5815.653067
2020,US,MRO,-,MRO-MISO,MW,Peak Hour Demand - Summer,120508.36,124147.8323,124484.7165,125912.577,126237.3827,126611.9335,127028.957,127195.1245,127618.16,128003.6231,128324.0447,128672.2898
2020,US,MRO,-,MRO-MISO,MW,Peak Hour Demand - Winter,95527.2,103166.6907,103964.6198,105454.9885,105908.5045,106108.96,106217.9073,106458.128,106976.5142,107281.7009,106755.3617,106755.3617
2020,CA,MRO,-,MRO-SaskPower,MW,Peak Hour Demand - Summer,3437.0542,3203.7,3239.61,3258.695715,3289.829292,3305.083685,3335.684547,3355.202499,3338.884161,3342.043092,3358.13977,3377.2752
2020,CA,MRO,-,MRO-SaskPower,MW,Peak Hour Demand - Winter,3722.2856,3536.32,3575.96,3597.029524,3631.395541,3648.233721,3682.011714,3703.556116,3685.543528,3689.030435,3706.798349,3727.920514
2020,US,NPCC,-,NPCC-New England,MW,Peak Hour Demand - Summer,24361,25125,24981,24861.02063,24782.78542,24702.83591,24657.2818,24640.47092,24656.00243,24693.82967,24755.39483,24817.11348
2020,US,NPCC,-,NPCC-New England,MW,Peak Hour Demand - Winter,19065,20166,19818,19993.38304,19942.17196,19921.79117,19943.35934,19999.98333,20092.54869,20200.03736,20333.57898,20468.88891
2020,US,NPCC,-,NPCC-New York,MW,Peak Hour Demand - Summer,30396.9,32296,32129,32128,31918,31838,31711,31670,31673,31756,31865,31992
2020,US,NPCC,-,NPCC-New York,MW,Peak Hour Demand - Winter,23253.1,24130,24203,24474,24650,24944,25251,25635,25988,26404,26888,27388
2020,CA,NPCC,-,NPCC-Ontario,MW,Peak Hour Demand - Summer,21791,22364.44042,22103.44406,22675.71684,23247.98962,23533.08944,23706.84297,23849.85048,24088.68712,24410.60749,24680.33853,24946.07961
2020,CA,NPCC,-,NPCC-Ontario,MW,Peak Hour Demand - Winter,20974,20558.44224,20492.60585,20426.76946,20645.24269,20808.62809,21051.75391,21141.23117,21338.3578,21639.30933,21716.93995,21890.38149
2020,CA,NPCC,-,NPCC-Quebec,MW,Peak Hour Demand - Summer,20567.48243,21757.65016,21550.5023,20620.96992,21435.3647,21680.67351,21894.80141,22048.08392,22188.06521,22341.99045,22498.79891,22641.93829
2020,CA,NPCC,-,NPCC-Quebec,MW,Peak Hour Demand - Winter,35851.08774,38694.23375,39308.35882,39703.04389,40067.06366,40365.63465,40717.93851,41054.73329,41374.11331,41696.25499,41986.9522,42258.22895
2020,US,RF,-,PJM,MW,Peak Hour Demand - Summer,151570,148092,149616,151051,151898,152443,153315,154499,155441,156014,156556,157132
2020,US,RF,-,PJM,MW,Peak Hour Demand - Winter,120656,132175,133562,134740,135791,136720,137381,138051,138867,139211,139970,140368
2020,US,SERC,-,SERC-C,MW,Peak Hour Demand - Summer,40510,40799,40952,41159,41431,41571,41600,41518,41657,41759,41974,42113
2020,US,SERC,-,SERC-C,MW,Peak Hour Demand - Winter,37000,41170,41425,41720,41837,41963,41918,42061,42237,42399,42533,42499
2020,US,SERC,-,SERC-E,MW,Peak Hour Demand - Summer,42520,43702,43624,43976,44258,44544,44793,45141,45458,45817,46256,46651
2020,US,SERC,-,SERC-E,MW,Peak Hour Demand - Winter,38756,45606,45887,45811,46108,46332,46596,46979,47328,47733,48103,48562
2020,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Summer,46636,47311,47748,47882,48057,48289,48450,47923,48208,46970,47342,47762
2020,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Winter,41096,46889,47108,47381,47660,47885,47342,47659,47114,47500,47924,48344
2020,CA,WECC,-,WECC-AB,MW,Peak Hour Demand - Summer,10809.32377,11500.13093,11513.93557,11823.35693,11870.87169,12023.70199,12109.48023,11985.11208,12136.79478,12258.83381,12346.81487,12547.39433
2020,CA,WECC,-,WECC-AB,MW,Peak Hour Demand - Winter,11927.70827,12247.78208,12329.28226,12453.28549,12806.60745,12684.42358,12724.72137,12823.78532,12916.81411,13051.04556,13160.45798,13241.46865
2020,CA,WECC,-,WECC-BC,MW,Peak Hour Demand - Summer,8231,8277.729802,8224.933225,8301.229127,8413.089345,8526.737458,8584.573728,8697.288639,8777.183674,8871.499728,8951.43871,9055.789412
2020,CA,WECC,-,WECC-BC,MW,Peak Hour Demand - Winter,10815.58127,11150.87697,11076.80567,11187.00691,11340.05054,11494.55798,11572.18275,11725.5338,11833.59226,11961.34922,12069.34971,12210.96973
2020,US/MX,WECC,-,WECC-CAMX,MW,Peak Hour Demand - Summer,54795.79233,56175.43325,55721.17741,53451,53882,54331,54742,55063,55416,55638,56097,56647
2020,US/MX,WECC,-,WECC-CAMX,MW,Peak Hour Demand - Winter,36371.52375,39382,39513,39889,40311,40708,40969,41285,41585,42069,42512,42890
2020,US,WECC,-,WECC-NWPP-US and RMRG,MW,Peak Hour Demand - Summer,64193.84318,63810.06704,64257.52658,65160.05159,65663.39961,66260.97294,66498.11376,66904.34081,67330.55841,68152.41131,68567.45967,69063.34253
2020,US,WECC,-,WECC-NWPP-US and RMRG,MW,Peak Hour Demand - Winter,54484.54758,58645.67296,58951.46752,59129.10516,59588.56289,60545.94404,60729.24513,61074.45268,61286.79952,61380.89208,62086.98575,62743.54021
2020,US,WECC,-,WECC-SRSG,MW,Peak Hour Demand - Summer,23874.65247,25132,25652,26128,26570,26991,27458,27902,28374,29051,29358,29830
2020,US,WECC,-,WECC-SRSG,MW,Peak Hour Demand - Winter,13469.30568,16355,16698,16698,17062,17433,17876,18256,18543,18908,19291,19691
2020,US,SERC,-,SERC-FP,MW,Peak Hour Demand - Summer,45840,49286,49026,49778,50073,50726,51107,51742,52474,53175,53175,53175
2020,US,SERC,-,SERC-FP,MW,Peak Hour Demand - Winter,38284,44625,44625,45847,46353,46523,46934,47406,47826,48367,48367,48367
2021,US,MRO,-,SPP,MW,Peak Hour Demand - Summer,48532.43,50986.30399,51910.72068,52816.91,53335.2,53978.43,54299.29,54601.54,54946.71,55208.44,56166.01,56436.82
2021,US,MRO,-,SPP,MW,Peak Hour Demand - Winter,43661,41669.24899,42431.82,42359.5,43028.05,43498.57,43834.64,44112.42,44335.8,45457.19,45801.69,45982.36
2021,US,TRE-ERCOT,-,TRE-ERCOT,MW,Peak Hour Demand - Summer,74375.84618,77143.63793,78665.25148,80000.2923,80907.44297,81631.67258,82354.13233,83075.88404,83781.83518,84481.30424,85178.62254,85861.00608
2021,US,TRE-ERCOT,-,TRE-ERCOT,MW,Peak Hour Demand - Winter,69811.9544,62000.53152,64472.09353,66211.6623,67647.98447,68952.42739,70244.37967,71503.39554,72742.37725,73955.94287,75156.41084,76316
2021,CA,MRO,-,MRO-Manitoba Hydro,MW,Peak Hour Demand - Summer,3453.13257,2965,2960.5,2975.1,2955.498396,2836.654895,2957.577589,2921.319,2893.846297,2881.181706,2855.356194,2861.399949
2021,CA,MRO,-,MRO-Manitoba Hydro,MW,Peak Hour Demand - Winter,4879.31757,4496.7,4493.2,4534.1,4551.468531,4545.444403,4708.505315,4711.626771,4716.864459,4733.633313,4768.612889,4809.609263
2021,CA,NPCC,-,NPCC-Maritimes,MW,Peak Hour Demand - Summer,3401.3,3372.5,3351.9,3464.3,3497.3,3504.6,3509.2,3513,3506.6,3503.5,3508.8,3520.9
2021,CA,NPCC,-,NPCC-Maritimes,MW,Peak Hour Demand - Winter,5102.5,5703.9,5727.1,5759.2,5788,5785.6,5780.4,5775.6,5773.5,5771.6,5786.2,5805.6
2021,US,MRO,-,MRO-MISO,MW,Peak Hour Demand - Summer,116794.67,121816.9009,121782.0625,123174.9801,123528.9049,123669.7329,123754.8958,124052.5156,124229.3934,124471.9727,124635.065,124845.7112
2021,US,MRO,-,MRO-MISO,MW,Peak Hour Demand - Winter,107754,100811.7152,107031.3,102903.6333,103362.9877,103527.3072,103516.6754,104015.6145,104273.7225,104459.9703,108943.3029,109834.5778
2021,CA,MRO,-,MRO-SaskPower,MW,Peak Hour Demand - Summer,3400,3391,3430,3441,3396,3417,3439,3421,3448,3454,3485,3506
2021,CA,MRO,-,MRO-SaskPower,MW,Peak Hour Demand - Winter,3664,3715,3732,3744,3695,3718,3741,3722,3751,3758,3792,3815
2021,US,NPCC,-,NPCC-New England,MW,Peak Hour Demand - Summer,25121,24810,24789,24713,24672,24552,24479,24458,24491,24574,24796,25020
2021,US,NPCC,-,NPCC-New England,MW,Peak Hour Demand - Winter,18922,19710,19693,19686,19729,19774,19895,20093,20370,20726,21158,21599
2021,US,NPCC,-,NPCC-New York,MW,Peak Hour Demand - Summer,30660.1,32327,32178,31910,31641,31470,31326,31278,31284,31348,31453,31565
2021,US,NPCC,-,NPCC-New York,MW,Peak Hour Demand - Winter,22541.5,24025,24065,24095,24072,24065,24160,24359,24583,24879,25252,25757
2021,CA,NPCC,-,NPCC-Ontario,MW,Peak Hour Demand - Summer,24903.00004,22500.00089,22580.0009,22453.64396,22459.28703,22686.42723,22934.02553,23239.00678,23421.49403,23735.96216,24059.06226,24303.59445
2021,CA,NPCC,-,NPCC-Ontario,MW,Peak Hour Demand - Winter,20738.00004,21033.00089,21758.86916,22484.73743,22696.75396,22949.94653,23303.17703,23499.65688,23703.83245,24024.66772,24273.0101,24472.05534
2021,CA,NPCC,-,NPCC-Quebec,MW,Peak Hour Demand - Summer,22049,21550.5023,22385.79928,22537.08836,22711.14655,22883.48129,22990.8085,23144.44818,23328.89675,23489.33232,23576.59157,23659.61256
2021,CA,NPCC,-,NPCC-Quebec,MW,Peak Hour Demand - Winter,36365.96708,39385.8327,39758.42252,40171.42812,40493.16533,40758.65055,41089.48693,41427.52415,41797.9441,42055.50643,42284.95296,42481.59159
2021,US,RF,-,PJM,MW,Peak Hour Demand - Summer,144588,149224,149966,150855,151503,151928,152290,152571,152971,153268,153536,153759
2021,US,RF,-,PJM,MW,Peak Hour Demand - Winter,117381,132632,132785,133527,133888,134223,134799,135163,135108,135829,135568,135799
2021,US,SERC,-,SERC-C,MW,Peak Hour Demand - Summer,39987,40341,40181,40967,41086,41193,41305,41349,41390,41480,41581,41625
2021,US,SERC,-,SERC-C,MW,Peak Hour Demand - Winter,40536,40320,40643,40796,40932,41016,41112,41199,41354,41478,41624,41734
2021,US,SERC,-,SERC-E,MW,Peak Hour Demand - Summer,42252,42680,43058,43294,43693,43979,44105,44378,44599,45061,45446,45921
2021,US,SERC,-,SERC-E,MW,Peak Hour Demand - Winter,36543,44175,44266,44529,44815,44879,45225,45501,45943,46232,46649,47106
2021,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Summer,45101,46631,47352,47420,47549,47735,47544,47706,46266,46526,46749,47065
2021,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Winter,39647,46232,46455,46640,46755,46880,47090,47293,46484,46769,47054,47383
2021,CA,WECC,-,WECC-AB,MW,Peak Hour Demand - Summer,10430,10430,11085.33551,11206.05445,11233.33313,11421.70953,11510.09257,11733.77425,11525.2417,11673.15608,11634.918,11819.09726
2021,CA,WECC,-,WECC-AB,MW,Peak Hour Demand - Winter,11698,11569.00434,11771.34123,11900.70547,11961.1208,12064.83803,12154.34433,12256.87511,12373.24415,12362.08279,12413.36961,12547.87234
2021,CA,WECC,-,WECC-BC,MW,Peak Hour Demand - Summer,8795,8312.96422,8464.206379,8464.206379,8574.645464,8670.581355,8776.974896,8879.242061,8972.444579,9053.433492,9139.296024,9228.052957
2021,CA,WECC,-,WECC-BC,MW,Peak Hour Demand - Winter,10586.06451,11212.77728,11420.13062,11429.50644,11582.02001,11714.28684,11858.67564,11997.95402,12124.70194,12234.62109,12351.26878,12471.9096
2021,US/MX,WECC,-,WECC-CAMX,MW,Peak Hour Demand - Summer,57870.34172,54912,55315,56186,57123,57693,58278,58591,59115,59271,59833,60405
2021,US/MX,WECC,-,WECC-CAMX,MW,Peak Hour Demand - Winter,38377,39779,40330,41033,41644,42173,42596,42787,43103,43483,43803,44185
2021,US,WECC,-,WECC-NWPP-US and RMRG,MW,Peak Hour Demand - Summer,67147.90273,69448.49729,70393.30292,71775.45328,72954.86611,73410.20588,73843.48337,74475.82134,75136.42767,75670.55854,76190.59434,76802.88057
2021,US,WECC,-,WECC-NWPP-US and RMRG,MW,Peak Hour Demand - Winter,61274.47661,62821.65519,63363.8736,64537.75655,65662.98555,65912.45932,66173.78168,66670.64165,67125.7049,67590.1314,67893.44114,68368.64824
2021,US,WECC,-,WECC-SRSG,MW,Peak Hour Demand - Summer,24504.469,24751,25203,25445,25742,26113,26690,27155,27512,27920,28340,28684
2021,US,WECC,-,WECC-SRSG,MW,Peak Hour Demand - Winter,14539,14910,15406,15609,16007,16288,16755,16727,17231,17596,17954,18220
2021,US,SERC,-,SERC-FP,MW,Peak Hour Demand - Summer,48288,51822,49817,50274,50840,51225,51668,52122,52606,53310,54085,51879
2021,US,SERC,-,SERC-FP,MW,Peak Hour Demand - Winter,40233,46074,46262,47079,47343,47903,48316,48140,48726,49186,49630,47205
2022,US,MRO,-,SPP,MW,Peak Hour Demand - Summer,50198.24,51495.32,52397.93,52999.15,53383.24,53997.55,54219.68,54451.61,54697.11,55640.77,55872.77,56160.74
2022,US,MRO,-,SPP,MW,Peak Hour Demand - Winter,42314,41650.02,42174.29,42569.09,43200.35,43557.03,43640.48,43945.69,44938.51,45204.69,45475.11,45746.11
2022,US,TRE-ERCOT,-,TRE-ERCOT,MW,Peak Hour Demand - Summer,73687.10487,77732.75749,79328.62535,80553.61855,81581.34091,82605.75845,83398.06494,84146.10356,84878.12974,85569.33257,86233.21278,86863.38569
2022,US,TRE-ERCOT,-,TRE-ERCOT,MW,Peak Hour Demand - Winter,68967.66255,64960.81283,66454.28911,67699.4281,68858.0128,69793.08254,70697.44982,71558.41699,72391.61137,73178.31071,73931.18524,74660.40417
2022,CA,MRO,-,MRO-Manitoba Hydro,MW,Peak Hour Demand - Summer,3550.132,3059,3058,3050.394831,2969.947041,2973.832606,3132.31555,3131.519288,3144.558318,3138.089028,3169.833444,3216.165026
2022,CA,MRO,-,MRO-Manitoba Hydro,MW,Peak Hour Demand - Winter,4762.353,4588,4622,4628.194027,4638.325396,4650.057765,4843.613044,4861.784633,4894.199595,4945.126451,5008.163776,5080.419226
2022,CA,NPCC,-,NPCC-Maritimes,MW,Peak Hour Demand - Summer,3514.547,3359.142562,3358.08341,3499.934992,3518.497832,3547.903579,3566.413453,3584.388692,3602.87491,3629.072598,3655.041182,3686.050648
2022,CA,NPCC,-,NPCC-Maritimes,MW,Peak Hour Demand - Winter,6015.671,5636.2433,5636.2433,5726.841667,5750.207885,5771.915393,5805.169337,5839.513001,5862.417719,5905.183605,5944.899874,5993.788402
2022,US,MRO,-,MRO-MISO,MW,Peak Hour Demand - Summer,118259.09,124019.1634,124950.0893,126090.8305,126211.5764,126297.8097,126630.8223,126964.9885,127239.9354,127652.4518,128319.7267,128317.1174
2022,US,MRO,-,MRO-MISO,MW,Peak Hour Demand - Winter,99614.36,102379.9308,102502.6956,105147.9057,105123.3431,105281.1491,105707.6533,105994.7132,106410.1618,106878.1483,107211.4012,107409.9841
2022,CA,MRO,-,MRO-SaskPower,MW,Peak Hour Demand - Summer,3547,3500,3521,3543,3626,3648,3703,3755,3797,3822,3848,3868
2022,CA,MRO,-,MRO-SaskPower,MW,Peak Hour Demand - Winter,3910,3781,3804,3827,3916,3940,3999,4056,4101,4128,4156,4178
2022,US,NPCC,-,NPCC-New England,MW,Peak Hour Demand - Summer,25801,24686,24633,24600,24579,24592,24631,24722,24869,25071,25322,25576
2022,US,NPCC,-,NPCC-New England,MW,Peak Hour Demand - Winter,19729,20009,20090,20223,20405,20607,20881,21236,21678,22226,22852,23496
2022,US,NPCC,-,NPCC-New York,MW,Peak Hour Demand - Summer,30918.9381,31765,32018,31778,31505,31339,31292,31317,31468,31684,31946,32214
2022,US,NPCC,-,NPCC-New York,MW,Peak Hour Demand - Winter,23236.6009,23893,24287,24481,24735,25098,25575,26171,26884,27719,28756,29954
2022,CA,NPCC,-,NPCC-Ontario,MW,Peak Hour Demand - Summer,22909,22470.39532,22930.4729,23489.65946,23855.68332,24104.44496,24288.29064,24477.05412,25166.21605,25081.4362,25678.17393,25693.56524
2022,CA,NPCC,-,NPCC-Ontario,MW,Peak Hour Demand - Winter,21420,21404.52156,22041.96164,22277.24036,22819.60548,22915.64549,23279.68617,23933.08261,24056.13219,24315.95888,24542.39786,24793.78425
2022,CA,NPCC,-,NPCC-Quebec,MW,Peak Hour Demand - Summer,22048.9226,22542.18878,22793.80527,23555.07769,23882.04156,24223.84837,24605.65538,25001.45679,25397.89966,25830.93405,26288.10337,26760.20455
